id,categoryId,taxRateId,name,sku,barcode,price,costPrice,stockLevel,trackStock,allowPriceOverride,isWeighable,showInGoods,goodsSortOrder,color,image,isActive,createdAt,updatedAt,scalePlu
import-prod-40302,import-cat-uncategorised,tax-standard-vat,TYMBARK MUS WARZYWA,40302,5900334016775,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40303,import-cat-uncategorised,tax-standard-vat,TYMBARK MUS WARZYWA,40303,5900334016782,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40304,import-cat-uncategorised,tax-standard-vat,TYMBARK MUS WARZYWA,40304,5900334016799,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-9379,import-cat-6,tax-standard-vat,TYMBARK NAPOJ 200ML,9379,5900334000392,69,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-887,import-cat-6,tax-standard-vat,TYMBARK NEKTAR CZARN PORZECZ 1L,887,5900334012661,199,108,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-4449,import-cat-6,tax-standard-vat,TYMBARK NEKTAR 1L ANANAS,4449,5900334006363,199,103,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-888,import-cat-6,tax-standard-vat,TYMBARK NEKTAR 1L CZ.GREJPFRUT,888,5900334013729,199,79,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45764,import-cat-uncategorised,tax-standard-vat,TYMBARK NEKTAR JABLO,45764,5900334020390,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45765,import-cat-uncategorised,tax-standard-vat,TYMBARK NEKTAR JABLO,45765,5900334020406,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-24322,import-cat-6,tax-standard-vat,TYMBARK NEKTAR POM,24322,5900334006745,199,85,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41054,import-cat-uncategorised,tax-standard-vat,TYMBARK ORANGE,41054,5900334019646,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44366,import-cat-uncategorised,tax-standard-vat,TYMBARK ORANGE 330ML,44366,5900334020666,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-11800,import-cat-6,tax-standard-vat,TYMBARK PASSION 1L,11800,5900334001351,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44445,import-cat-uncategorised,tax-standard-vat,tymbark peach bellin,44445,5900334021809,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40185,import-cat-uncategorised,tax-standard-vat,TYMBARK PITRUSZKA Z GRUSZKA,40185,5900334004017,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40093,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,40093,5900334010674,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39702,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39702,5900334010797,89,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39703,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39703,5900334010773,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39704,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39704,5900334010780,89,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39532,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39532,5900334010681,109,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39535,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39535,5900334010735,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39536,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39536,5900334010711,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39537,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39537,5900334010698,109,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39538,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39538,5900334010759,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39539,import-cat-uncategorised,tax-standard-vat,TYMBARK PO PROSTU,39539,5900334010742,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-2514,import-cat-6,tax-standard-vat,TYMBARK POM/BRZOS 1L,2514,5900334000330,99,58,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-10856,import-cat-6,tax-standard-vat,TYMBARK POMAR 0.3L,10856,5900334001733,99,42,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-1364,import-cat-6,tax-standard-vat,TYMBARK POMAR BRZOSKWI 0.5L,1364,5900334000477,99,42,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-25497,import-cat-6,tax-standard-vat,TYMBARK POMAR. 0.3L,25497,5900334007896,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-6115,import-cat-6,tax-standard-vat,TYMBARK POMAR. 200,6115,5900334012791,49,24,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-13127,import-cat-6,tax-standard-vat,TYMBARK POMAR. PET,13127,5900334002242,189,107,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-36675,import-cat-uncategorised,tax-standard-vat,TYMBARK POMARANCZA CYTRYNA 1L,36675,5900334017536,209,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-1757,import-cat-6,tax-standard-vat,TYMBARK POM-BRZOS,1757,5900334000835,49,23,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-901,import-cat-6,tax-standard-vat,TYMBARK POM-BRZOSKW.,901,5900334006240,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39813,import-cat-uncategorised,tax-standard-vat,TYMBARK POMIDOR KLAS,39813,5900334004031,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39812,import-cat-uncategorised,tax-standard-vat,TYMBARK POMIDOR PIK,39812,5900334004048,109,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-19159,import-cat-6,tax-standard-vat,TYMBARK SOK 1L ANTONOWKA TLOCZONY,19159,5900334009944,209,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-895,import-cat-6,tax-standard-vat,TYMBARK SOK 1L JABLKO,895,5900334012753,199,114,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-599,import-cat-6,tax-standard-vat,TYMBARK SOK 1L POMARANCZA,599,5900334012685,199,87,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-36762,import-cat-uncategorised,tax-standard-vat,TYMBARK SOK POMARANCZA MANGO 1L,36762,5900334017543,209,102,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45307,import-cat-uncategorised,tax-standard-vat,TYMBARK STRA 2L,45307,5900334021960,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-38536,import-cat-uncategorised,tax-standard-vat,TYMBARK STRAWBERRY,38536,5900334017284,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-3836,import-cat-6,tax-standard-vat,TYMBARK VEGA 500ML,3836,5900334005601,99,53,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-3837,import-cat-6,tax-standard-vat,TYMBARK VEGA 500ML,3837,5900334005618,109,53,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-3838,import-cat-6,tax-standard-vat,TYMBARK VEGA 500ML,3838,5900334006875,99,53,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44370,import-cat-uncategorised,tax-standard-vat,TYMBARK VEGA SZKLO,44370,5900334020062,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44371,import-cat-uncategorised,tax-standard-vat,TYMBARK VEGE SZKLO,44371,5900334020079,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-24056,import-cat-6,tax-standard-vat,TYMBARK VIT. MALINA,24056,5900334002594,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-24055,import-cat-6,tax-standard-vat,TYMBARK VITA BANAN,24055,5900334002587,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-24054,import-cat-6,tax-standard-vat,TYMBARK VITAMINI,24054,5900334002600,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44368,import-cat-uncategorised,tax-standard-vat,TYMBARK VOL NO.,44368,5900334021786,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44369,import-cat-uncategorised,tax-standard-vat,TYMBARK VOL. NO,44369,5900334021793,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-6113,import-cat-6,tax-standard-vat,TYMBARK WIEL. 200ML,6113,5900334006202,69,24,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-1291,import-cat-6,tax-standard-vat,TYMBARK WIS. JABL. 0,1291,5900334000286,99,42,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-1741,import-cat-6,tax-standard-vat,TYMBARK WIS/JAB 1L,1741,5900334000781,99,58,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-897,import-cat-6,tax-standard-vat,TYMBARK WIS/JAB 2L,897,5900334001184,199,102,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-603,import-cat-6,tax-standard-vat,TYMBARK ZURAWINA 1L,603,5900334005519,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15465,import-cat-7,tax-standard-vat,TYROLSKA 500G,15465,5900562072437,399,179,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-1749,import-cat-4,tax-standard-vat,TYSKIE 4-PAK,1749,5901359000176,600,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-28501,import-cat-uncategorised,tax-standard-vat,TYSKIE 500ML,28501,5901359074597,189,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-1604,import-cat-4,tax-standard-vat,TYSKIE BUTELKA,1604,5901359000367,189,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-37233,import-cat-uncategorised,tax-standard-vat,TYSKIE FREE 0.5L,37233,5901359104027,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-28584,import-cat-uncategorised,tax-standard-vat,TYSKIE GRONIE,28584,5901359074559,159,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44682,import-cat-uncategorised,tax-standard-vat,TYSKIE PIWO 0.0% 4X5,44682,5901359104041,596,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-924,import-cat-4,tax-standard-vat,TYSKIE PREMIUM 5.6 %,924,5901359000237,159,82,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-38313,import-cat-uncategorised,tax-standard-vat,U JEDRU. USZKA KAP.GRZY,38313,5901398080542,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39159,import-cat-uncategorised,tax-standard-vat,U JEDRUSIA DANIE,39159,5901398082560,329,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43912,import-cat-uncategorised,tax-standard-vat,U JEDRUSIA KOTLET DROBIOWY,43912,9051398074794,299,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43401,import-cat-uncategorised,tax-standard-vat,U JEDRUSIA PIEROGI RUSKIE 1KG,43401,5901398065099,439,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43402,import-cat-uncategorised,tax-standard-vat,U JEDRUSIA PIEROGI Z MIESEM,43402,5901398065082,699,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41092,import-cat-uncategorised,tax-standard-vat,U JEDRUSIA USZKA 800G,41092,5901398083284,389,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-17991,import-cat-11,tax-standard-vat,UDZIEC Z INDYKA,17991,5901874901835,229,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-34942,import-cat-uncategorised,tax-standard-vat,"ULEI BUNICA 1,8L",34942,5941705000818,369,0,0,0,0,0,0,1,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-22880,import-cat-11,tax-standard-vat,ULEI RAZA SOARELUI 1,22880,5948990130312,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43323,import-cat-uncategorised,tax-standard-vat,ULKER BISCUITE,43323,8690504011101,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43672,import-cat-uncategorised,tax-standard-vat,ULKER BUBBLE,43672,8690840227174,189,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42620,import-cat-uncategorised,tax-standard-vat,ULKER COCAO,42620,8690504011200,169,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-38495,import-cat-uncategorised,tax-standard-vat,ULKER COCOA,38495,8690504011507,299,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43293,import-cat-uncategorised,tax-standard-vat,ULKER EXTRA BITTER,43293,8690504020639,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-35080,import-cat-uncategorised,tax-standard-vat,ULKER HALLEY BISCUIT BLACK MULBERRY 300G,35080,8690504186946,269,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43566,import-cat-uncategorised,tax-standard-vat,ULKER HALLEY STRAWBERRY,43566,8690504188162,319,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44206,import-cat-uncategorised,tax-standard-vat,ULKER HOBBY,44206,8690504027003,69,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45935,import-cat-uncategorised,tax-standard-vat,ULKER ONEO 60MINUTES,45935,8690840217892,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43492,import-cat-uncategorised,tax-standard-vat,ULKER PEPITKI 175G,43492,8690504011705,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43574,import-cat-uncategorised,tax-standard-vat,ULKER POTIBOR,43574,8690504017295,359,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-36053,import-cat-uncategorised,tax-standard-vat,ULKER POTIBOR BISCUITS 1KG,36053,8690504013303,439,175,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-30699,import-cat-uncategorised,tax-standard-vat,ULKER POTIBOR BISKUV,30699,8690504011408,249,115,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43606,import-cat-uncategorised,tax-standard-vat,ULTRALOC SUPER GLUE,43606,5060072080336,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41996,import-cat-uncategorised,tax-standard-vat,ULTREX PADS,41996,5060110220083,119,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44174,import-cat-uncategorised,tax-standard-vat,ULTREX PANTY LINERS,44174,5060110224951,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-33133,import-cat-9,tax-standard-vat,ULTREX SANITARY PADS,33133,5060110220106,119,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-33880,import-cat-18,tax-standard-vat,ULTREX SANITARY PADS,33880,5060110223404,119,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-20787,import-cat-11,tax-standard-vat,ULVEX ULEI 1L,20787,5948990130077,169,137,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42608,import-cat-uncategorised,tax-standard-vat,UNICORN COTTON CANDY,42608,5902175841509,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43149,import-cat-uncategorised,tax-standard-vat,UNICORN HEART,43149,5949093507490,179,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-21138,import-cat-11,tax-standard-vat,UNISOL ULEI 1L,21138,5948990130237,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-37756,import-cat-uncategorised,tax-standard-vat,UNIVER CREMA GULAS,37756,5941168000080,249,126,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-37757,import-cat-uncategorised,tax-standard-vat,UNIVER CREMA GULAS,37757,5941168000066,239,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-37759,import-cat-uncategorised,tax-standard-vat,UNIVER PIROS,37759,5941168000028,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-35309,import-cat-uncategorised,tax-standard-vat,UNIVER PIROS ARANY PASTA DE ARDEI IUTE,35309,5941168000042,169,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-26076,import-cat-8,tax-standard-vat,UNT,26076,5941355000220,279,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15202,import-cat-11,tax-standard-vat,URBANEK BUR.DOMOWE,15202,5900907002259,109,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41689,import-cat-uncategorised,tax-standard-vat,URBANEK KOMPOT,41689,5900907009661,389,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41690,import-cat-uncategorised,tax-standard-vat,URBANEK KOMPOT,41690,5900907001856,459,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-36805,import-cat-uncategorised,tax-standard-vat,URBANEK OGORKI KISZONE 750G,36805,5900907008503,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15769,import-cat-11,tax-standard-vat,URBANEK PIECZARKI 290G,15769,5900907000392,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15197,import-cat-11,tax-standard-vat,URBANEK PRZEC.OGORK.,15197,5900907000170,119,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15198,import-cat-11,tax-standard-vat,URBANEK-CHRZAN LOWICKI,15198,5900907000156,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15200,import-cat-11,tax-standard-vat,URBANEK-CWIKLA Z CHRZANEM,15200,5900907000149,119,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15171,import-cat-11,tax-standard-vat,URBANEK-KAPUSTA KWASZONA 940G,15171,5900907001726,229,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15173,import-cat-11,tax-standard-vat,URBANEK-OGOREK KONSERW.920G,15173,5900907000583,319,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15172,import-cat-11,tax-standard-vat,URBANEK-OGORKI KWASZONE 920,15172,5900907001146,359,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15187,import-cat-11,tax-standard-vat,URBANEK-SZCZAW KONSERWOWY 350G,15187,5900907001498,159,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44271,import-cat-uncategorised,tax-standard-vat,URSUS 500ML,44271,5942016307368,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45588,import-cat-uncategorised,tax-standard-vat,URSUS BOTTLE 300ML,45588,59491194,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42228,import-cat-uncategorised,tax-standard-vat,USTRONIANKA,42228,5902403033188,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-8923,import-cat-6,tax-standard-vat,USTRONIANKA GAZOWANA 1.5L,8923,5902403033041,89,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42945,import-cat-uncategorised,tax-standard-vat,USTRONIANKA GRANAT,42945,5902403939978,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42864,import-cat-17,tax-standard-vat,USTRONIANKA GRANAT,42864,5902403939930,89,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42863,import-cat-17,tax-standard-vat,USTRONIANKA LIMONKA,42863,5902403939916,89,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-9235,import-cat-6,tax-standard-vat,USTRONIANKA NIEG 1.5L,9235,5902403033034,89,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-8921,import-cat-6,tax-standard-vat,USTRONIANKA Z JODEM 1.5L,8921,5902403030002,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-9610,import-cat-16,tax-standard-vat,USZKA KAP-GRZ 750G,9610,5905704103314,219,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-29669,import-cat-uncategorised,tax-standard-vat,USZKA Z KAPUSTA,29669,5901398062166,119,74,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42568,import-cat-uncategorised,tax-standard-vat,USZKA Z PIECZARKA,42568,5902885000968,155,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-46008,import-cat-uncategorised,tax-standard-vat,UTENOS 1 PINT,46008,4770349231651,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-25060,import-cat-4,tax-standard-vat,UTENOS BEER CAN 568M,25060,4770075447227,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
